"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.797099305E1,-1.613154262E-1,1.627874374E-1,7.543547153E-1,7.883992980E-1
1.798106644E1,-5.745813847E-1,2.769160271E-1,1.381537467E-1,6.526198828E-1
1.799113982E1,-8.457123041E-1,3.818519115E-1,-2.930369973E-1,9.730934516E-1
1.800123456E1,-8.827446699E-1,4.511606991E-1,-3.089147806E-1,1.038370103E0
1.801130795E1,-6.157314777E-1,4.050116539E-1,6.137386337E-2,7.395447543E-1
1.802138133E1,-1.118556187E-1,1.910165697E-1,6.795097589E-1,7.146555267E-1
1.803143190E1,4.142073691E-1,-1.294955611E-1,1.404802799E0,1.470308726E0
1.804150529E1,7.164440155E-1,-4.167557061E-1,2.001674891E0,2.166490183E0
1.805157868E1,7.632437944E-1,-7.226873040E-1,2.278754234E0,2.509489767E0
1.806167451E1,6.250123978E-1,-1.001334071E0,2.203356028E0,2.499617612E0
1.807174789E1,2.524035573E-1,-1.180245042E0,1.784991622E0,2.154734556E0
1.808182128E1,-2.817171514E-1,-1.212757945E0,1.276686430E0,1.783276374E0
1.809186920E1,-7.944031954E-1,-1.101863146E0,6.798040867E-1,1.518984011E0
1.810194253E1,-1.124799013E0,-1.048410058E0,1.006412655E-1,1.540929958E0
1.811201597E1,-1.362820148E0,-1.023427248E0,-4.106147289E-1,1.753079161E0
1.812208211E1,-1.498304725E0,-9.030954242E-1,-6.772976518E-1,1.875961221E0
1.813215545E1,-1.502907038E0,-7.670298815E-1,-6.352020502E-1,1.802927078E0
1.814222888E1,-1.260998607E0,-6.428331733E-1,-4.739047885E-1,1.492627791E0
1.815235008E1,-8.246962428E-1,-5.446010828E-1,-2.606903315E-1,1.022092795E0
1.816242347E1,-2.334512025E-1,-4.033057392E-1,-5.081360787E-2,4.687611395E-1
1.817249690E1,2.373162061E-1,-2.473110557E-1,1.582151800E-1,3.775099775E-1
1.818255935E1,5.437904000E-1,-1.424832642E-1,3.227903545E-1,6.482307403E-1
1.819263279E1,6.822774410E-1,-5.126252025E-2,5.292719603E-1,8.650197457E-1
1.820270618E1,6.629126668E-1,-1.167090237E-2,7.605788708E-1,1.008994367E0
1.821275003E1,5.436978936E-1,-4.229756072E-2,9.815395474E-1,1.122860796E0
1.822282341E1,4.049460590E-1,-9.974510223E-2,1.066704154E0,1.145333204E0
1.823289680E1,2.290431708E-1,-1.751175672E-1,1.020690560E0,1.060630075E0
1.824298248E1,8.624768257E-2,-1.979954839E-1,8.412830234E-1,8.685608786E-1
1.825305586E1,-4.557389766E-2,-1.979339868E-1,6.389604807E-1,6.704665086E-1
1.826312925E1,-1.472073495E-1,-1.881019622E-1,3.049240410E-1,3.873383827E-1
1.827319008E1,-2.404777706E-1,-1.262534112E-1,-1.087732390E-1,2.925766557E-1
1.828326347E1,-2.799861431E-1,-1.282311138E-2,-4.240646362E-1,5.083182942E-1
1.829333685E1,-2.852425873E-1,6.097150594E-2,-6.188474894E-1,6.841440442E-1
1.830351888E1,-1.968159080E-1,1.619236916E-1,-7.592346072E-1,8.008701345E-1
1.831359227E1,-9.748422354E-2,2.121911049E-1,-6.724792719E-1,7.118683937E-1
1.832366571E1,-5.105843022E-2,1.963303685E-1,-5.195372105E-1,5.577378326E-1
1.833362852E1,-4.401184991E-2,1.287847757E-1,-3.830298483E-1,4.064903764E-1
1.834370190E1,-1.149557680E-1,1.311299205E-1,-2.343349904E-1,2.921006203E-1
1.835377534E1,-2.268714905E-1,1.473971903E-1,-3.148001060E-2,2.723740002E-1
1.836398789E1,-3.499595523E-1,1.768824607E-1,1.449127942E-1,4.180416380E-1
1.837406128E1,-4.212397337E-1,2.177318633E-1,3.097727001E-1,5.664002147E-1
1.838413466E1,-4.231908619E-1,2.696694136E-1,2.868598700E-1,5.780144317E-1
1.839409779E1,-3.179759681E-1,3.059540391E-1,2.250491381E-1,4.953420080E-1
1.840417118E1,-2.656930089E-1,4.082538188E-1,1.657352895E-1,5.145212743E-1
1.841424461E1,-3.256969452E-1,4.566100240E-1,2.007454932E-1,5.957096332E-1
1.842435477E1,-3.190082610E-1,5.165789127E-1,3.058596849E-1,6.798310014E-1
1.843442815E1,-1.805810928E-1,5.219235420E-1,4.241365790E-1,6.963516012E-1
1.844450159E1,-3.608864266E-3,4.826162159E-1,5.462433696E-1,7.289123779E-1
1.845452024E1,1.580902636E-1,4.841674566E-1,6.136788130E-1,7.975038201E-1
1.846459357E1,2.238344848E-1,4.545209110E-1,6.854342222E-1,8.523562683E-1
1.847466701E1,1.949521303E-1,4.260839522E-1,7.968987823E-1,9.244466110E-1
1.848475034E1,2.063247114E-1,3.659412563E-1,1.008660078E0,1.092647264E0
1.849482373E1,2.730973661E-1,2.799636424E-1,1.191864729E0,1.254393616E0
1.850489716E1,3.417622149E-1,2.157059312E-1,1.395293832E0,1.452644257E0
1.851494784E1,3.180513978E-1,2.478913218E-1,1.570857286E0,1.621788955E0
1.852502123E1,2.589844465E-1,2.854304016E-1,1.389135242E0,1.441610272E0
1.853509461E1,1.883653849E-1,3.378110528E-1,7.572049499E-1,8.502688761E-1
1.854524107E1,1.451769620E-1,2.740313411E-1,7.959930599E-2,3.201649195E-1
1.855531466E1,1.476562619E-1,2.173718959E-1,-2.122813165E-1,3.378109977E-1
1.856538821E1,2.095656991E-1,1.713466942E-1,-3.109270036E-1,4.122536518E-1
1.857540466E1,3.210271001E-1,1.070449203E-1,-2.436765283E-1,4.170075112E-1
1.858547826E1,5.364765525E-1,1.529878285E-2,-2.448158562E-1,5.898948615E-1
1.859555180E1,8.081260324E-1,-9.483782202E-2,-2.698747516E-1,8.572597495E-1
1.860564815E1,1.022440314E0,-1.877769083E-1,-2.451342493E-1,1.068052042E0
1.861572170E1,1.159091711E0,-2.584241331E-1,-2.030960619E-1,1.204792363E0
1.862579529E1,1.227578521E0,-2.957928181E-1,-8.669047058E-2,1.265684658E0
1.863588789E1,1.110197783E0,-3.414139748E-1,1.328532547E-1,1.169081950E0
1.864596144E1,8.702572584E-1,-3.125946522E-1,4.945917726E-1,1.048658254E0
1.865603503E1,6.461683512E-1,-2.971162796E-1,9.381330013E-1,1.177244728E0
1.866611701E1,4.763169289E-1,-3.867650032E-1,1.390773177E0,1.520103620E0
1.867619055E1,3.905756772E-1,-5.898165703E-1,1.781079412E0,1.916422922E0
1.868626414E1,4.410940111E-1,-7.116066217E-1,2.035824060E0,2.201255895E0
1.869629644E1,5.475610495E-1,-7.451130152E-1,2.176604986E0,2.364873310E0
1.870637003E1,6.687532663E-1,-6.875948310E-1,2.131966352E0,2.337797705E0
1.871644362E1,7.803424597E-1,-6.091830134E-1,1.836586356E0,2.086405460E0
1.872651560E1,7.608950734E-1,-4.820617139E-1,1.412546158E0,1.675300408E0
1.873658914E1,6.205012202E-1,-3.572406769E-1,9.234119654E-1,1.168474357E0
1.874666268E1,4.127145410E-1,-3.323708773E-1,4.535819292E-1,6.975243787E-1
1.875674482E1,2.261402458E-1,-2.920734882E-1,1.170540154E-1,3.874893235E-1
1.876681836E1,1.018220559E-1,-2.812297344E-1,-4.047780484E-2,3.018217144E-1
1.877689196E1,1.629934311E-1,-2.255471051E-1,-1.626082808E-1,3.223039065E-1
1.878693795E1,3.841744661E-1,-1.698104292E-1,-3.397002220E-1,5.402053713E-1
1.879701154E1,6.216301322E-1,-1.215547845E-1,-4.285126328E-1,7.647369897E-1
1.880708513E1,8.204067945E-1,-6.882665306E-2,-4.679920077E-1,9.470063020E-1
1.881715873E1,9.575805068E-1,-2.336840704E-2,-3.917491734E-1,1.034878700E0
1.882723232E1,9.927047491E-1,-2.596628107E-2,-2.678845525E-1,1.028542221E0
1.883730591E1,9.784628153E-1,-6.704679132E-2,-1.052721366E-1,9.863908839E-1
1.884739591E1,9.050498009E-1,-1.305147558E-1,-1.628555940E-3,9.144134162E-1
1.885746951E1,7.796466947E-1,-2.235702127E-1,-3.082368523E-2,8.116543033E-1
1.886754305E1,6.509292126E-1,-2.863939106E-1,-1.027216390E-1,7.185276939E-1
1.887759862E1,4.926832914E-1,-2.981387973E-1,-2.387447208E-1,6.233960297E-1
1.888767222E1,3.151033223E-1,-2.935690284E-1,-3.491968215E-1,5.544468399E-1
1.889774576E1,2.132399231E-1,-3.330866694E-1,-4.565185905E-1,6.040092860E-1
1.890784164E1,2.253480107E-1,-3.835261762E-1,-4.569271505E-1,6.376962244E-1
1.891791519E1,1.999632269E-1,-3.968829811E-1,-4.135709107E-1,6.070768411E-1
1.892798878E1,2.023393363E-1,-3.821794391E-1,-3.164103925E-1,5.358338055E-1
1.893804644E1,2.756961584E-1,-3.865097761E-1,-1.466726959E-1,4.969014575E-1
1.894811998E1,4.013445675E-1,-3.383306265E-1,-2.225028118E-3,5.249285908E-1
1.895819357E1,5.206587315E-1,-3.772488534E-1,5.195251480E-2,6.450591259E-1
1.896827144E1,6.140944958E-1,-3.922749758E-1,-1.229647081E-2,7.287955197E-1
1.897834498E1,6.250301003E-1,-4.231535196E-1,-2.102877945E-1,7.835448194E-1
1.898841857E1,5.802193880E-1,-3.745861351E-1,-4.053740799E-1,8.008104992E-1
1.899849758E1,5.225063562E-1,-2.274499983E-1,-4.956866205E-1,7.552824768E-1
1.900857112E1,3.718695045E-1,-2.051523179E-1,-4.791317284E-1,6.402668311E-1
1.901864472E1,3.484653533E-1,-9.770587832E-2,-4.358024895E-1,5.664789060E-1
1.902870513E1,3.846106231E-1,-3.037560359E-2,-2.904120982E-1,4.828946008E-1
1.903877868E1,5.964096785E-1,4.913434014E-2,-1.526216269E-1,6.175856612E-1
1.904885227E1,9.002353549E-1,1.546812207E-1,-8.205045015E-2,9.171053651E-1
1.905892513E1,1.164824963E0,2.055388838E-1,-2.456509136E-2,1.183075175E0
1.906899873E1,1.363435745E0,3.235123456E-1,4.808022454E-2,1.402115893E0
1.907907232E1,1.459163308E0,3.743234873E-1,2.527420595E-2,1.506623516E0
1.908913742E1,1.424116731E0,4.247954190E-1,3.782506334E-3,1.486127154E0
1.909921102E1,1.201888561E0,4.215133488E-1,1.318436116E-1,1.280465679E0
1.910928461E1,9.575775862E-1,3.892589509E-1,1.402964741E-1,1.043149301E0
1.911936368E1,8.072031140E-1,3.561707437E-1,4.059377313E-2,8.832226901E-1
1.912943727E1,6.364908814E-1,3.043994606E-1,-2.352053858E-2,7.059269718E-1
1.913951086E1,7.370895147E-1,3.364958763E-1,-2.565453574E-2,8.106716861E-1
1.914960045E1,9.726377130E-1,4.074141383E-1,9.711854905E-2,1.058981781E0
1.915967399E1,1.126321077E0,4.256009459E-1,2.586411238E-1,1.231515556E0
1.916974753E1,1.162388325E0,3.607787490E-1,4.634538591E-1,1.302343043E0
1.917981164E1,1.095658660E0,2.021703720E-1,6.129592657E-1,1.271636670E0
1.918988518E1,9.513345957E-1,4.488130286E-2,6.935124993E-1,1.178138969E0
1.919995878E1,7.876628637E-1,-4.523627833E-2,7.494540811E-1,1.088182212E0
1.921003425E1,5.943793058E-1,-1.162434835E-2,8.854310513E-1,1.066494272E0
1.922010784E1,3.930783272E-1,5.944437161E-2,8.770127296E-1,9.629099296E-1
1.923018144E1,1.435683519E-1,1.292943656E-1,7.191325426E-1,7.446344865E-1
1.924027357E1,1.484393626E-1,1.251851618E-1,6.224513054E-1,6.520361928E-1
1.925034711E1,4.107259214E-1,5.288775265E-2,6.593610644E-1,7.786205174E-1
1.926042071E1,7.855942249E-1,2.136492403E-3,7.698605657E-1,1.099930971E0
1.927048545E1,8.808956146E-1,3.807861358E-2,8.526932597E-1,1.226585855E0
1.928055899E1,8.543475270E-1,1.133770943E-1,8.600857854E-1,1.217584338E0
1.929063258E1,6.929562092E-1,1.782765836E-1,7.074068189E-1,1.006178541E0
1.930072425E1,6.777739525E-1,1.069227159E-1,6.721359491E-1,9.605085798E-1
1.931079779E1,5.806043744E-1,3.417224064E-2,6.454930305E-1,8.688673282E-1
1.932087138E1,4.780962169E-1,-6.915335357E-2,6.546453834E-1,8.135838967E-1
1.933093659E1,3.235194981E-1,-9.052825719E-2,5.663771033E-1,6.585159483E-1
1.934101013E1,2.784720063E-1,-7.853646576E-2,5.134232640E-1,5.893369858E-1
1.935108373E1,3.368382752E-1,-5.208802223E-2,4.201034009E-1,5.409806403E-1
1.936112618E1,5.053097010E-1,-7.564596832E-2,5.507889986E-1,7.512847179E-1
1.937119977E1,6.126542687E-1,-2.085424513E-1,7.235854864E-1,9.707786376E-1
1.938127331E1,6.141852736E-1,-3.115845919E-1,9.071322680E-1,1.138945767E0
1.939135654E1,5.381629467E-1,-4.011460245E-1,9.415044785E-1,1.156273399E0
1.940143008E1,3.855542243E-1,-4.758359194E-1,8.523520231E-1,1.049559838E0
1.941150368E1,1.673060209E-1,-4.437312186E-1,6.260517240E-1,7.853849120E-1
1.942158706E1,-3.422908252E-3,-3.893487155E-1,4.879852533E-1,6.242865897E-1
1.943166060E1,-6.217463687E-2,-2.577640712E-1,4.299587011E-1,5.051460052E-1
1.944173420E1,9.826524556E-2,-2.341653854E-1,4.860221148E-1,5.483675612E-1
1.945179581E1,2.940088511E-1,-2.324121296E-1,5.926231146E-1,7.011838264E-1
1.946186935E1,5.260914564E-1,-3.448390365E-1,7.567260861E-1,9.840327998E-1
1.947194295E1,6.306508780E-1,-5.184444189E-1,9.293954372E-1,1.237045280E0
1.948201081E1,5.892649293E-1,-6.925145388E-1,1.089362264E0,1.418985442E0
1.949208435E1,4.846542180E-1,-7.874662280E-1,1.198305845E0,1.513581735E0
1.950215795E1,3.566717803E-1,-8.313765526E-1,1.229851127E0,1.526740163E0
1.951224518E1,2.144712806E-1,-8.659079671E-1,1.143628716E0,1.450407246E0
1.952231873E1,9.930033982E-2,-8.803047538E-1,9.702556729E-1,1.313846676E0
1.953239232E1,7.128621452E-3,-8.571125865E-1,7.594598532E-1,1.145195211E0
1.954246388E1,-3.221089765E-2,-8.285641670E-1,4.492935538E-1,9.430910976E-1
1.955253742E1,-1.003473923E-1,-8.802607059E-1,1.102355346E-1,8.927935835E-1
1.956261097E1,-1.561389863E-1,-9.508671761E-1,-8.624196798E-2,9.674530720E-1
1.957268019E1,-1.850542277E-1,-9.746055007E-1,-1.125615612E-1,9.983842217E-1
1.958275357E1,-2.004497647E-1,-9.603416920E-1,-1.352200210E-1,9.903134492E-1
1.959282706E1,-2.025337219E-1,-8.988805413E-1,-1.108681709E-1,9.280613597E-1
1.960289602E1,-8.419915289E-2,-7.992368937E-1,2.566118725E-2,8.040694038E-1
1.961296946E1,1.279976219E-1,-7.089281082E-1,1.024788991E-1,7.276430296E-1
1.962304284E1,3.234414756E-1,-5.820146203E-1,1.843971759E-1,6.909107937E-1
1.963312013E1,4.662219286E-1,-4.658609629E-1,1.678036153E-1,6.801083566E-1
1.964319357E1,5.281550884E-1,-3.678100705E-1,6.177456304E-2,6.465664251E-1
1.965326706E1,5.130687356E-1,-3.059897721E-1,-3.577585518E-2,5.984556624E-1
1.966337107E1,3.664201796E-1,-3.818510473E-1,-2.942336798E-1,6.055141853E-1
1.967344456E1,1.558695436E-1,-4.229947627E-1,-4.390824735E-1,6.292958783E-1
1.968351800E1,-6.280913949E-2,-4.478188157E-1,-5.867298841E-1,7.407689496E-1
1.969357560E1,-1.995573342E-1,-4.510850608E-1,-6.219508052E-1,7.938032916E-1
1.970364904E1,-2.110868096E-1,-4.620933831E-1,-5.827158689E-1,7.730754942E-1
1.971372242E1,-1.163554490E-1,-4.810873866E-1,-4.556697905E-1,6.727693676E-1
1.972382591E1,-3.187161684E-2,-4.795469642E-1,-2.417096347E-1,5.379634172E-1
1.973389935E1,-3.454618156E-2,-4.169884622E-1,-6.587712467E-2,4.235712594E-1
1.974397279E1,-9.396186471E-2,-4.072113037E-1,5.712747946E-2,4.217978506E-1
1.975400008E1,-1.905842721E-1,-4.695203900E-1,-7.972775027E-3,5.067892329E-1
1.976407352E1,-4.335112572E-1,-5.125852823E-1,-1.575463712E-1,6.895625721E-1
1.977414690E1,-7.405217886E-1,-4.943535924E-1,-2.997764945E-1,9.394806759E-1
1.978428904E1,-1.020981431E0,-4.311342239E-1,-4.196973145E-1,1.185084654E0
1.979436248E1,-1.228385687E0,-4.112989008E-1,-4.149924517E-1,1.360263547E0
1.980443586E1,-1.303205132E0,-3.730232716E-1,-3.210728467E-1,1.393046213E0
1.981445138E1,-1.274817228E0,-3.657891154E-1,-2.232185751E-1,1.344911586E0
1.982452477E1,-1.222626209E0,-3.552139103E-1,-2.113506496E-1,1.290604845E0
1.983459826E1,-1.159319758E0,-3.361434340E-1,-2.344601005E-1,1.229628501E0
1.984468836E1,-1.154066920E0,-2.602580488E-1,-3.287401199E-1,1.227874088E0
1.985476180E1,-1.203649998E0,-2.025918514E-1,-4.584147930E-1,1.303825486E0
1.986483529E1,-1.269825935E0,-1.558151394E-1,-5.915099978E-1,1.409475201E0
1.987487847E1,-1.430478692E0,-7.090412080E-2,-6.939585209E-1,1.591500899E0
1.988495196E1,-1.593765497E0,3.241649270E-2,-7.203454375E-1,1.749296098E0
1.989502539E1,-1.699264050E0,1.210285574E-1,-6.767739058E-1,1.833076414E0
1.990513378E1,-1.803654432E0,1.620999277E-1,-5.317077041E-1,1.887368215E0
1.991520722E1,-1.956304431E0,1.196718439E-1,-3.972383738E-1,1.999811667E0
1.991520722E1,9.357400984E-2,-6.616027355E-1,-5.915665030E-1,8.924265810E-1
1.992520472E1,7.685917616E-2,-5.200954080E-1,-4.629288912E-1,7.005067627E-1
1.993527826E1,6.121664122E-2,-4.410593212E-1,-4.277715087E-1,6.174700524E-1
1.994535175E1,5.151337013E-2,-3.759545088E-1,-3.558195233E-1,5.201951107E-1
1.995543107E1,3.983893618E-2,-2.767900825E-1,-2.855226994E-1,3.996537282E-1
1.996550461E1,3.289783001E-2,-1.915178448E-1,-1.918711513E-1,2.730858671E-1
1.997557815E1,1.467965636E-2,-7.931956649E-2,-8.521695435E-2,1.173414473E-1
1.998570159E1,8.885356598E-3,-5.943938231E-5,1.202920103E-3,8.966610936E-3
1.999577518E1,-6.420076825E-3,6.645738333E-2,6.510482728E-2,9.325470348E-2
2.000584867E1,2.973839641E-3,1.063815355E-1,9.409628063E-2,1.420562735E-1
2.001587727E1,-6.151664071E-3,9.894454479E-2,9.233471751E-2,1.354753334E-1
2.002595076E1,-3.677344183E-3,1.283749342E-1,1.029045358E-1,1.645691043E-1
2.003602435E1,4.635534063E-2,1.537817419E-1,1.314138174E-1,2.075264637E-1
2.004608300E1,3.563520685E-2,1.479242593E-1,2.049499154E-1,2.552565813E-1
2.005615659E1,5.301356688E-2,1.296160966E-1,3.182031214E-1,3.476549975E-1
2.006623013E1,7.526301593E-2,1.276857704E-1,4.152638912E-1,4.409220757E-1
2.007630524E1,5.876448005E-2,1.262176633E-1,5.119688511E-1,5.305622180E-1
2.008637878E1,4.482425749E-3,1.525222808E-1,5.810602903E-1,6.007613497E-1
2.009645232E1,-2.194900438E-2,1.507524103E-1,6.238209009E-1,6.421530693E-1
2.010653034E1,1.867500693E-2,1.890812516E-1,5.719739795E-1,6.027061546E-1
2.011660388E1,3.166027740E-2,1.989315599E-1,4.533009231E-1,4.960422014E-1
2.012667748E1,4.396573827E-2,1.549322754E-1,4.020321965E-1,4.330899250E-1
2.013678003E1,4.147276655E-2,1.115273982E-1,4.454141855E-1,4.610337814E-1
2.014685357E1,2.453085221E-2,8.353602141E-2,6.094523668E-1,6.156396812E-1
2.015692711E1,-1.535006426E-2,3.575569689E-1,4.578370452E-1,5.811173465E-1
2.016700003E1,8.857792616E-2,2.965705097E-1,6.842595339E-1,7.510068082E-1
2.017707357E1,1.839545518E-1,2.037619352E-1,8.862096071E-1,9.277530227E-1
2.018714706E1,2.133944929E-1,1.044325009E-1,9.581237435E-1,9.871395366E-1
2.019718670E1,1.222471967E-1,2.039203048E-1,9.399145842E-1,9.695191042E-1
2.020726029E1,-6.355895847E-2,4.626794755E-1,6.260247231E-1,7.810371260E-1
2.021733378E1,-5.934806541E-2,6.043921113E-1,4.736113176E-2,6.091429174E-1
2.022740701E1,4.741163552E-2,6.390843391E-1,-3.835062087E-1,7.468290754E-1
2.023748055E1,1.459655613E-1,6.040009856E-1,-3.499757648E-1,7.131663001E-1
2.024755404E1,2.949264348E-1,5.349444747E-1,-7.793292403E-2,6.158090074E-1
2.025766503E1,3.990454376E-1,4.938165545E-1,2.676019212E-3,6.349009465E-1
2.026773862E1,5.078440905E-1,4.996183515E-1,-9.934108704E-2,7.193001939E-1
2.027781216E1,6.707993746E-1,4.409554303E-1,-2.048389167E-1,8.284759949E-1
2.028786956E1,7.971843481E-1,3.619858325E-1,-2.759708166E-1,9.179850322E-1
2.029794310E1,8.865851164E-1,3.028091490E-1,-1.758192033E-1,9.532255460E-1
2.030801664E1,1.018186688E0,3.066934943E-1,-2.932647802E-2,1.063778677E0
2.031810404E1,1.152801037E0,2.992211878E-1,1.696873903E-1,1.203028412E0
2.032817758E1,1.276250839E0,2.854395509E-1,4.981918037E-1,1.399459544E0
2.033825112E1,1.294334888E0,1.723700464E-1,9.805403352E-1,1.632934042E0
2.034834899E1,1.209914207E0,3.334382921E-2,1.407594323E0,1.856428285E0
2.035842258E1,1.021941900E0,-1.572450101E-1,1.586159468E0,1.893407800E0
2.036849612E1,7.906463146E-1,-2.864820361E-1,1.417405725E0,1.648099675E0
2.037854378E1,5.455175042E-1,-3.174187839E-1,1.095185161E0,1.264031079E0
2.038861732E1,3.051485121E-1,-3.171273768E-1,6.324533820E-1,7.705080584E-1
2.039869086E1,1.247029155E-1,-3.083037734E-1,9.249600023E-2,3.451920392E-1
2.040879008E1,-4.052113742E-3,-2.123112381E-1,-4.397499859E-1,4.883364942E-1
2.041886362E1,-1.212354302E-1,-4.949263763E-3,-7.161880136E-1,7.263936918E-1
2.042893716E1,-1.551984251E-1,1.707302779E-1,-7.710127234E-1,8.047956254E-1
2.043898893E1,8.909846097E-2,1.621427387E-1,-8.186274767E-1,8.392733459E-1
2.044906242E1,5.179009438E-1,5.816870928E-2,-8.255157471E-1,9.762587951E-1
2.045913602E1,8.959547281E-1,-6.290265918E-2,-7.329366207E-1,1.159261709E0
2.046919508E1,1.111550927E0,-9.593973309E-2,-5.238006115E-1,1.232524635E0
2.047926862E1,1.213988543E0,-1.329093724E-1,-1.874011606E-1,1.235537243E0
2.048934216E1,1.256423712E0,-2.437222451E-1,1.689940691E-1,1.290953164E0
2.049941076E1,1.255045414E0,-3.251986802E-1,4.422098994E-1,1.369833117E0
2.050948430E1,1.130313635E0,-4.574612677E-1,5.355629921E-1,1.331806083E0
2.051955784E1,8.713224530E-1,-5.263012052E-1,4.974693954E-1,1.132992310E0
2.052964607E1,5.502800345E-1,-5.422089696E-1,3.387895226E-1,8.435502497E-1
2.053971961E1,2.335494012E-1,-5.382132530E-1,1.594313830E-1,6.079779555E-1
2.054979315E1,1.045409963E-1,-5.939390659E-1,1.219297014E-2,6.031924257E-1
2.055985045E1,1.005859822E-1,-5.869693160E-1,-1.442248821E-1,6.127408379E-1
2.056992399E1,1.883704811E-1,-5.854883194E-1,-3.773295283E-1,7.215660630E-1
2.057999748E1,2.598343790E-1,-4.885376990E-1,-6.379449964E-1,8.444861196E-1
2.059008123E1,3.198111355E-1,-3.933968544E-1,-8.829932213E-1,1.018193143E0
2.060015477E1,2.993856668E-1,-3.207477927E-1,-1.132494807E0,1.214518593E0
2.061022831E1,2.272646576E-1,-2.047129720E-1,-1.288868546E0,1.324665526E0
2.062027893E1,1.662973166E-1,-4.220985994E-2,-1.260174036E0,1.271799933E0
2.063035248E1,1.854171008E-1,9.686333686E-2,-1.085478663E0,1.105452819E0
2.064042607E1,2.817894816E-1,1.699230522E-1,-7.224611640E-1,7.938698187E-1
2.065051550E1,4.030796587E-1,2.169396281E-1,-2.926745415E-1,5.433179555E-1
2.066058899E1,5.517765284E-1,2.205246836E-1,-1.020362228E-2,5.943000818E-1
2.067066253E1,7.300390005E-1,1.945197433E-1,1.112763509E-1,7.636604606E-1
2.068073310E1,8.027095795E-1,2.336462438E-1,4.520386085E-2,8.372434683E-1
2.069080664E1,7.704396248E-1,2.433697730E-1,-1.410392672E-1,8.201817706E-1
2.070088013E1,6.987491250E-1,2.803867757E-1,-3.135830760E-1,8.155988164E-1
2.071097065E1,5.758996010E-1,3.037526906E-1,-4.449449480E-1,7.886076681E-1
2.072104420E1,3.819626570E-1,3.020256460E-1,-4.832704365E-1,6.860504916E-1
2.073111774E1,2.560271919E-1,3.150486946E-1,-3.456212878E-1,5.331600862E-1
2.074119763E1,2.066597641E-1,3.016544580E-1,-1.002389118E-1,3.791457630E-1
2.075127117E1,1.674754471E-1,2.875165939E-1,2.545368969E-1,4.189306017E-1
2.076134477E1,1.794023961E-1,2.441391647E-1,5.292457938E-1,6.098280592E-1
2.077138909E1,2.302884459E-1,2.380035967E-1,7.392172217E-1,8.100127044E-1
2.078146263E1,3.485601246E-1,2.566995621E-1,9.106287956E-1,1.008282515E0
2.079153617E1,5.060076714E-1,2.971387208E-1,9.238659143E-1,1.094469465E0
2.080163253E1,6.640257239E-1,3.913264573E-1,8.425852656E-1,1.141935413E0
2.081170607E1,7.252400517E-1,4.941345453E-1,7.934376001E-1,1.183082967E0
2.082177966E1,6.924157143E-1,4.894159734E-1,8.656639457E-1,1.211751453E0
2.083183701E1,6.052230597E-1,4.523727894E-1,9.158486128E-1,1.187314101E0
2.084191055E1,4.005142450E-1,4.861201942E-1,8.276925683E-1,1.040095905E0
2.085198409E1,6.521160156E-2,5.690577030E-1,4.594668448E-1,7.342949025E-1
2.086207227E1,-1.066696867E-1,5.612016916E-1,-9.027262777E-2,5.783380569E-1
2.087214581E1,-1.609400362E-1,5.113582611E-1,-4.756838083E-1,7.167036012E-1
2.088221935E1,-1.154009327E-1,4.707548916E-1,-4.354142845E-1,6.515467308E-1
2.089234670E1,1.228724271E-1,4.343971312E-1,-8.715061098E-2,4.597757387E-1
2.090242024E1,3.737874925E-1,4.136806428E-1,3.367677629E-1,6.513534294E-1
