"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.997214052E1,-4.696258068E0,-8.148413658E0,-7.081977725E-1,9.431491349E0
4.997717781E1,-4.602833271E0,-8.129249573E0,-8.543232679E-1,9.380865684E0
4.998221516E1,-4.547736645E0,-8.117271423E0,-9.884712696E-1,9.356766503E0
4.998725250E1,-4.528573036E0,-8.177159309E0,-1.067522764E0,9.408162040E0
4.999228984E1,-4.518990993E0,-8.234651566E0,-1.132201195E0,9.461112279E0
4.999732406E1,-4.554923534E0,-8.383172035E0,-1.180111170E0,9.613405440E0
5.000236146E1,-4.612415314E0,-8.500552177E0,-1.249580741E0,9.751677516E0
5.000739875E1,-4.638765812E0,-8.625117302E0,-1.249580741E0,9.872803490E0
5.001243609E1,-4.672302723E0,-8.797594070E0,-1.192088723E0,1.003240498E1
5.001747344E1,-4.600437641E0,-9.029956818E0,-1.113037229E0,1.019524392E1
5.002251083E1,-4.566900730E0,-9.144941330E0,-9.956577420E-1,1.027024189E1
5.002751537E1,-4.504617691E0,-9.250343323E0,-9.333747625E-1,1.033109968E1
5.003255271E1,-4.363283157E0,-9.329394341E0,-9.070242643E-1,1.033917461E1
5.003759005E1,-4.229135513E0,-9.326999664E0,-8.064132333E-1,1.027272175E1
5.004262740E1,-4.102173805E0,-9.353349686E0,-7.177797556E-1,1.023856377E1
5.004766474E1,-3.960839272E0,-9.346162796E0,-6.962202191E-1,1.017466114E1
5.005270208E1,-3.814713955E0,-9.336581230E0,-6.746607423E-1,1.010836083E1
5.005776203E1,-3.666192770E0,-9.329394341E0,-6.626832485E-1,1.004578107E1
5.006279943E1,-3.479343891E0,-9.317417145E0,-7.225707769E-1,9.972071234E0
5.006783677E1,-3.316449881E0,-9.267111778E0,-7.656897306E-1,9.872410105E0
5.007287406E1,-3.148764849E0,-9.204828262E0,-8.231817484E-1,9.763258247E0
5.007791141E1,-2.976288795E0,-9.144941330E0,-8.830692768E-1,9.657538934E0
5.008294875E1,-2.899632931E0,-9.101821899E0,-9.381657839E-1,9.598499261E0
5.008799823E1,-2.803812981E0,-9.025166512E0,-9.285837412E-1,9.496171100E0
5.009303552E1,-2.739134312E0,-8.936532974E0,-9.549342394E-1,9.395550957E0
5.009807287E1,-2.796626329E0,-8.950905800E0,-9.237927794E-1,9.423015789E0
5.010311021E1,-2.846931934E0,-8.955697060E0,-8.495322466E-1,9.435636507E0
5.010814755E1,-2.902028322E0,-8.926950455E0,-6.962202191E-1,9.412594509E0
5.011318490E1,-3.024198771E0,-8.970069885E0,-6.004002690E-1,9.485168023E0
5.011817786E1,-3.151160479E0,-9.008398056E0,-4.470882416E-1,9.554105703E0
5.012321521E1,-3.256562471E0,-9.001211166E0,-3.105447590E-1,9.577235490E0
5.012825255E1,-3.361964464E0,-9.039539337E0,-1.596282423E-1,9.645805185E0
5.013328990E1,-3.429038286E0,-9.010793686E0,-2.308474481E-2,9.641226028E0
5.013832724E1,-3.496112347E0,-9.022770882E0,9.908576310E-2,9.676932051E0
5.014336453E1,-3.572768450E0,-9.025166512E0,1.901147515E-1,9.708473030E0
5.014842839E1,-3.594327927E0,-8.989233971E0,2.356292456E-1,9.684061223E0
5.015346573E1,-3.639842272E0,-8.998815536E0,2.547932565E-1,9.710409488E0
5.015850307E1,-3.654215336E0,-8.965278625E0,2.883302569E-1,9.685692794E0
5.016354036E1,-3.745244265E0,-8.919764519E0,3.098897338E-1,9.679105605E0
5.016857771E1,-3.829086781E0,-8.914973259E0,3.194717169E-1,9.707765755E0
5.017361500E1,-3.963234901E0,-8.847899437E0,3.242627382E-1,9.700396984E0
5.017865542E1,-4.118942261E0,-8.785615921E0,3.050987124E-1,9.708028517E0
5.018369276E1,-4.248299599E0,-8.725728989E0,3.122852445E-1,9.709990625E0
5.018873010E1,-4.308187008E0,-8.689796448E0,2.547932565E-1,9.702471706E0
5.019376745E1,-4.370470047E0,-8.629908562E0,2.619797289E-1,9.677032789E0
5.019880479E1,-4.427961826E0,-8.615535736E0,2.116742581E-1,9.689123177E0
5.020384214E1,-4.451916695E0,-8.629908562E0,1.901147515E-1,9.712416160E0
5.020886812E1,-4.432753086E0,-8.651468277E0,1.661597639E-1,9.722387173E0
5.021390542E1,-4.427961826E0,-8.632304192E0,1.302272528E-1,9.702601751E0
5.021894281E1,-4.435148239E0,-8.704169273E0,9.189926088E-2,9.769419027E0
5.022398010E1,-4.399215698E0,-8.728124619E0,1.086677462E-1,9.774715689E0
5.022901745E1,-4.363283157E0,-8.768847466E0,8.231724799E-2,9.794779319E0
5.023405479E1,-4.394424915E0,-8.807175636E0,1.062722653E-1,9.843201045E0
5.023906344E1,-4.360888004E0,-8.828735352E0,1.398092657E-1,9.848018010E0
5.024410078E1,-4.348910332E0,-8.811966896E0,2.020922452E-1,9.828765076E0
5.024913812E1,-4.336932659E0,-8.764057159E0,2.979122400E-1,9.782966548E0
5.025417542E1,-4.243508339E0,-8.728124619E0,3.793592453E-1,9.712437172E0
5.025921281E1,-4.226739883E0,-8.742497444E0,4.320602417E-1,9.720250391E0
5.026425010E1,-4.169248104E0,-8.735310555E0,4.584107399E-1,9.690119744E0
5.026930495E1,-4.116547108E0,-8.730519295E0,4.943432212E-1,9.665004008E0
5.027434229E1,-3.999167442E0,-8.728124619E0,4.584107399E-1,9.611640859E0
5.027937964E1,-3.903347492E0,-8.711356163E0,4.655972719E-1,9.557229131E0
5.028441693E1,-3.838668823E0,-8.730519295E0,4.464332461E-1,9.547599077E0
5.028945427E1,-3.802736282E0,-8.821548462E0,4.152917266E-1,9.615247668E0
5.029449162E1,-3.711707354E0,-8.869459152E0,4.176872373E-1,9.623852646E0
5.029954219E1,-3.704520941E0,-8.950905800E0,3.482177258E-1,9.693474383E0
5.030457953E1,-3.670983791E0,-9.015583992E0,3.050987124E-1,9.739094513E0
5.030961688E1,-3.613491774E0,-9.089844704E0,2.763527334E-1,9.785651249E0
5.031465417E1,-3.608700991E0,-9.168896675E0,1.901147515E-1,9.855330167E0
5.031969151E1,-3.567977428E0,-9.142545700E0,1.182497591E-1,9.814814711E0
5.032472885E1,-3.529649258E0,-9.123381615E0,2.722075582E-2,9.782395256E0
5.032975042E1,-3.493716955E0,-9.092240334E0,-1.021362394E-1,9.740909827E0
5.033478729E1,-3.436224937E0,-9.056307793E0,-2.075382471E-1,9.688520258E0
5.033982422E1,-3.412269831E0,-9.001211166E0,-3.105447590E-1,9.631294093E0
5.034486115E1,-3.393105984E0,-8.919764519E0,-3.991782367E-1,9.551686267E0
5.034989812E1,-3.357173443E0,-8.864667892E0,-4.518792629E-1,9.489844321E0
5.035493500E1,-3.359568834E0,-8.855085373E0,-5.429082513E-1,9.486516172E0
5.036000443E1,-3.364359856E0,-8.871853828E0,-6.004002690E-1,9.507322866E0
5.036504135E1,-3.385919333E0,-8.869459152E0,-6.195642352E-1,9.513969478E0
5.037007828E1,-3.457784414E0,-8.958092690E0,-6.267507672E-1,9.622708258E0
5.037511516E1,-3.481739283E0,-8.984442711E0,-6.027957201E-1,9.654329699E0
5.038015214E1,-3.532044888E0,-9.056307793E0,-6.075867414E-1,9.739672149E0
5.038518901E1,-3.601514339E0,-9.063494682E0,-6.027957201E-1,9.771448412E0
5.039017458E1,-3.673379421E0,-9.106613159E0,-6.123777628E-1,9.838654691E0
5.039521151E1,-3.759617329E0,-9.123381615E0,-6.267507672E-1,9.887549295E0
5.040024844E1,-3.821900368E0,-9.089844704E0,-5.620722175E-1,9.876645399E0
5.040528537E1,-3.898556232E0,-9.041934967E0,-5.740497708E-1,9.863308866E0
5.041032229E1,-3.970421314E0,-8.984442711E0,-5.141622424E-1,9.836097755E0
5.041535922E1,-3.984794140E0,-8.931741714E0,-4.566702545E-1,9.790972480E0
5.042042026E1,-4.015935898E0,-8.910181999E0,-4.878117442E-1,9.785552856E0
5.042545714E1,-4.056659222E0,-8.838316917E0,-4.255287647E-1,9.734136053E0
5.043049412E1,-4.059054852E0,-8.807175636E0,-3.848052621E-1,9.705170996E0
5.043553104E1,-4.051868439E0,-8.797594070E0,-4.015737474E-1,9.694150852E0
5.044056797E1,-4.068636894E0,-8.771243095E0,-4.446927607E-1,9.679166455E0
5.044560490E1,-4.083009720E0,-8.814362526E0,-4.782297611E-1,9.725875735E0
5.045064031E1,-4.090196609E0,-8.838316917E0,-5.189532638E-1,9.752685103E0
5.045567719E1,-4.085405350E0,-8.835921288E0,-5.381172299E-1,9.749544196E0
5.046071417E1,-4.080614567E0,-8.893413544E0,-5.261397362E-1,9.799032744E0
5.046575104E1,-4.056659222E0,-8.917368889E0,-5.309307575E-1,9.811107960E0
5.047078797E1,-3.984794140E0,-8.898204803E0,-4.949982464E-1,9.762256723E0
5.047582495E1,-3.910533905E0,-8.900600433E0,-4.638567567E-1,9.732837540E0
5.048086281E1,-3.855437279E0,-8.852690697E0,-4.375062585E-1,9.665709540E0
5.048589969E1,-3.773990393E0,-8.828735352E0,-3.800142407E-1,9.609057301E0
5.049093667E1,-3.738057852E0,-8.797594070E0,-3.129402399E-1,9.563925424E0
5.049597354E1,-3.687752485E0,-8.857481003E0,-2.770077586E-1,9.598500998E0
5.050101052E1,-3.639842272E0,-8.886227608E0,-2.123292387E-1,9.605132824E0
5.050604740E1,-3.659006357E0,-8.907786369E0,-2.051427364E-1,9.632189215E0
5.051106469E1,-3.649424314E0,-8.982047081E0,-1.763967425E-1,9.696730552E0
5.051610162E1,-3.692543268E0,-8.972465515E0,-6.141273677E-2,9.702772013E0
5.052113854E1,-3.738057852E0,-8.991629601E0,-3.266674280E-2,9.737738264E0
5.052617547E1,-3.709311962E0,-9.020375252E0,1.045225468E-2,9.753269922E0
5.053121240E1,-3.726080418E0,-8.986838341E0,7.513074577E-2,9.728955919E0
5.053624932E1,-3.769199371E0,-8.929346085E0,1.134587675E-1,9.692933420E0
5.054130677E1,-3.723684788E0,-8.931741714E0,1.589732617E-1,9.678177047E0
5.054634365E1,-3.764408350E0,-8.905391693E0,1.541822702E-1,9.669567912E0
5.055138062E1,-3.752430916E0,-8.907786369E0,1.469957680E-1,9.667005924E0
5.055641755E1,-3.740453482E0,-8.929346085E0,1.805327684E-1,9.682809811E0
5.056145443E1,-3.718893766E0,-8.948510170E0,1.613687426E-1,9.691854569E0
5.056649135E1,-3.730871439E0,-8.974861145E0,1.014812440E-1,9.719970818E0
5.057152901E1,-3.714102983E0,-8.950905800E0,5.596674979E-2,9.691047822E0
5.057656594E1,-3.711707354E0,-8.972465515E0,9.429477155E-2,9.710345020E0
5.058160286E1,-3.709311962E0,-8.931741714E0,8.471275866E-2,9.671720712E0
5.058663974E1,-3.697334290E0,-8.912577629E0,4.159374535E-2,9.649147676E0
5.059167667E1,-3.730871439E0,-8.905391693E0,8.056758903E-3,9.655333646E0
5.059671359E1,-3.769199371E0,-8.919764519E0,-4.943524301E-2,9.683568909E0
5.060178141E1,-3.773990393E0,-8.874249458E0,-6.859923899E-2,9.643651424E0
5.060681833E1,-3.838668823E0,-8.857481003E0,-1.213002428E-1,9.654276866E0
5.061185526E1,-3.876996994E0,-8.845503807E0,-1.260912418E-1,9.658671870E0
5.061689219E1,-3.912929535E0,-8.855085373E0,-1.284867525E-1,9.681945226E0
5.062192912E1,-3.922511578E0,-8.838316917E0,-1.596282423E-1,9.670957770E0
5.062696604E1,-3.965630531E0,-8.831130981E0,-1.428597420E-1,9.681710016E0
5.063200344E1,-4.008749485E0,-8.845503807E0,-1.428597420E-1,9.712539263E0
5.063704037E1,-4.003958225E0,-8.847899437E0,-9.255424142E-2,9.712135306E0
5.064207729E1,-4.003958225E0,-8.895809174E0,-9.255424142E-2,9.755801792E0
5.064711422E1,-4.056659222E0,-8.847899437E0,-1.069272459E-1,9.734127692E0
5.065215115E1,-4.068636894E0,-8.857481003E0,-1.213002428E-1,9.747999263E0
5.065718807E1,-4.106965065E0,-8.898204803E0,-1.260912418E-1,9.801076970E0
5.066223880E1,-4.094987392E0,-8.883831978E0,-1.692102402E-1,9.783661097E0
5.066727578E1,-4.114151478E0,-8.847899437E0,-1.859787405E-1,9.759413657E0
5.067231271E1,-4.106965065E0,-8.835921288E0,-2.099337429E-1,9.746011452E0
5.067734958E1,-4.104569435E0,-8.773638725E0,-2.458662391E-1,9.689410557E0
5.068238651E1,-4.094987392E0,-8.771243095E0,-3.177312613E-1,9.685276472E0
5.068742344E1,-4.078218937E0,-8.773638725E0,-3.824097514E-1,9.682708474E0
5.069242250E1,-4.087800980E0,-8.720937729E0,-5.093712211E-1,9.644912170E0
5.069745943E1,-4.080614567E0,-8.723333359E0,-5.429082513E-1,9.645864891E0
5.070249635E1,-4.078218937E0,-8.699378014E0,-5.908182263E-1,9.626012347E0
5.070753328E1,-4.008749485E0,-8.663445473E0,-5.716542602E-1,9.563061669E0
5.071257016E1,-4.003958225E0,-8.692192078E0,-5.788407326E-1,9.587540935E0
5.071760708E1,-3.934488773E0,-8.732914925E0,-5.788407326E-1,9.595783531E0
5.072261432E1,-3.893765450E0,-8.764057159E0,-6.171687245E-1,9.609943002E0
5.072765120E1,-3.869810343E0,-8.792802811E0,-5.453037620E-1,9.622170730E0
5.073268812E1,-3.891369820E0,-8.857481003E0,-4.614612460E-1,9.685591116E0
5.073772505E1,-3.903347492E0,-8.929346085E0,-4.375062585E-1,9.755037410E0
5.074276203E1,-3.924906731E0,-8.972465515E0,-3.800142407E-1,9.800736762E0
5.074779891E1,-3.948862076E0,-8.998815536E0,-3.321042359E-1,9.832725257E0
5.075286365E1,-3.958443642E0,-9.017979622E0,-3.033582568E-1,9.853185209E0
5.075790057E1,-3.999167442E0,-9.020375252E0,-2.386797369E-1,9.870029277E0
5.076293750E1,-3.994376183E0,-8.972465515E0,-2.147247493E-1,9.823761257E0
5.076797438E1,-3.994376183E0,-8.946114540E0,-2.075382471E-1,9.799544815E0
5.077301135E1,-3.934488773E0,-8.871853828E0,-2.195157409E-1,9.707635110E0
5.077804823E1,-3.853041887E0,-8.807175636E0,-2.578437328E-1,9.616587641E0
5.078308005E1,-3.754826307E0,-8.740101814E0,-3.105447590E-1,9.517590996E0
5.078811698E1,-3.680565834E0,-8.687400818E0,-3.153357506E-1,9.440176612E0
5.079315391E1,-3.663797379E0,-8.677818298E0,-3.368952572E-1,9.425573726E0
5.079819083E1,-3.718893766E0,-8.713750839E0,-3.344997466E-1,9.480058788E0
5.080322776E1,-3.752430916E0,-8.768847466E0,-3.728277385E-1,9.545282823E0
5.080826469E1,-3.762012959E0,-8.761661530E0,-4.279242456E-1,9.544766808E0
5.081330839E1,-3.730871439E0,-8.771243095E0,-4.446927607E-1,9.542109766E0
5.081834531E1,-3.745244265E0,-8.883831978E0,-5.620722175E-1,9.657393561E0
5.082338224E1,-3.747639894E0,-8.998815536E0,-5.860272646E-1,9.765598486E0
5.082841917E1,-3.735662460E0,-9.070680618E0,-5.596767664E-1,9.825765058E0
5.083345609E1,-3.687752485E0,-9.135358810E0,-6.027957201E-1,9.870038585E0
5.083849302E1,-3.673379421E0,-9.207223892E0,-6.004002690E-1,9.931121219E0
5.084353474E1,-3.637446880E0,-9.274298668E0,-6.435192227E-1,9.982872962E0
5.084857162E1,-3.579954863E0,-9.300648689E0,-6.818472147E-1,9.989147035E0
5.085360859E1,-3.510485411E0,-9.252738953E0,-7.273617387E-1,9.922990529E0
5.085864547E1,-3.462575436E0,-9.152127266E0,-7.513167858E-1,9.814037857E0
5.086368245E1,-3.431433916E0,-9.046725273E0,-7.369437814E-1,9.703662351E0
5.086871932E1,-3.426642895E0,-8.972465515E0,-7.800627351E-1,9.636156745E0
5.087375464E1,-3.412269831E0,-8.850295067E0,-8.375547528E-1,9.522226952E0
5.087879151E1,-3.405083418E0,-8.807175636E0,-8.327637315E-1,9.479157726E0
5.088382844E1,-3.390710354E0,-8.756870270E0,-8.878602386E-1,9.432284423E0
5.088886536E1,-3.417060852E0,-8.694586754E0,-8.974422812E-1,9.384963843E0
5.089390229E1,-3.431433916E0,-8.663445473E0,-9.118152857E-1,9.362768463E0
5.089893922E1,-3.443411350E0,-8.663445473E0,-9.669117332E-1,9.372688381E0
5.090399940E1,-3.486530304E0,-8.649072647E0,-9.573297501E-1,9.374370990E0
5.090903628E1,-3.512880802E0,-8.665841103E0,-9.309792519E-1,9.397013138E0
5.091407326E1,-3.608700991E0,-8.720937729E0,-9.453522563E-1,9.485313311E0
5.091911014E1,-3.682961464E0,-8.771243095E0,-9.166062474E-1,9.557147984E0
5.092414711E1,-3.759617329E0,-8.809571266E0,-9.309792519E-1,9.623408477E0
5.092918399E1,-3.874601364E0,-8.831130981E0,-9.357702732E-1,9.689018327E0
5.093417237E1,-3.934488773E0,-8.864667892E0,-1.005239725E0,9.750540788E0
5.093920930E1,-3.980003357E0,-8.876645088E0,-1.055545211E0,9.785163792E0
5.094424623E1,-3.994376183E0,-8.833526611E0,-1.093873262E0,9.756166880E0
5.094928316E1,-3.989585400E0,-8.742497444E0,-1.089082241E0,9.671305669E0
5.095432008E1,-4.015935898E0,-8.613140106E0,-1.048358679E0,9.561013521E0
5.095935701E1,-4.068636894E0,-8.536483765E0,-9.836802483E-1,9.507522710E0
5.096441774E1,-4.118942261E0,-8.419104576E0,-9.094197750E-1,9.416690052E0
5.096945467E1,-4.142897606E0,-8.311306953E0,-9.381657839E-1,9.333894090E0
5.097449159E1,-4.142897606E0,-8.167576790E0,-1.000448704E0,9.212698237E0
5.097952847E1,-4.123733521E0,-8.074152946E0,-1.074709177E0,9.129738428E0
5.098456545E1,-4.142897606E0,-7.978332043E0,-1.172924757E0,9.066042976E0
5.098960237E1,-4.003958225E0,-7.813043118E0,-1.333423257E0,8.879940417E0
5.099465581E1,-3.936884403E0,-7.683685780E0,-1.508294702E0,8.764304814E0
5.099969269E1,-3.848250866E0,-7.527978420E0,-1.661606789E0,8.616288699E0
5.100472967E1,-3.776385784E0,-7.487254620E0,-1.781381726E0,8.572828715E0
5.100976654E1,-3.711707354E0,-7.532769680E0,-1.865224242E0,8.602235291E0
5.101480352E1,-3.781176805E0,-7.657334805E0,-1.750240207E0,8.717534922E0
5.101984045E1,-3.932093143E0,-7.779506207E0,-1.283117771E0,8.810701704E0
5.102484972E1,-4.224344254E0,-7.920839787E0,-5.045802593E-1,8.991072713E0
5.102988665E1,-4.626788139E0,-7.983123302E0,4.344557524E-1,9.237217002E0
5.103492357E1,-4.988508701E0,-8.040616035E0,1.313604236E0,9.553129402E0
5.103996050E1,-5.194521904E0,-8.086130142E0,1.469311714E0,9.722522070E0
5.104499743E1,-5.333460808E0,-8.031033516E0,9.159512520E-1,9.684124649E0
5.105003435E1,-5.237640858E0,-8.066966057E0,9.614657164E-1,9.666087080E0
5.105507102E1,-4.916644096E0,-8.119667053E0,1.378282785E0,9.591769684E0
5.106010795E1,-4.320164204E0,-8.356822014E0,1.596273184E0,9.541927530E0
5.106514487E1,-3.448202372E0,-8.816758156E0,9.638612270E-1,9.516005067E0
5.107018180E1,-2.420532942E0,-9.176082611E0,-2.290977389E-1,9.492731829E0
5.107521873E1,-1.150918007E0,-9.511452675E0,-1.410079241E0,9.684041910E0
5.108025566E1,1.354655176E-1,-9.796517372E0,-2.488054276E0,1.010843794E1
5.108531722E1,1.184694529E0,-1.002408981E1,-3.393553257E0,1.064904134E1
5.109035415E1,1.627861977E0,-1.013907337E1,-3.645080805E0,1.089666727E1
5.109539102E1,1.577556491E0,-1.008876801E1,-3.618730307E0,1.083361128E1
5.110042795E1,1.285305500E0,-1.001450729E1,-3.393553257E0,1.065169331E1
5.110546493E1,9.451445341E-1,-1.022052097E1,-2.995900154E0,1.069241623E1
5.111050185E1,3.271055222E-1,-1.049839878E1,-2.936012745E0,1.090612423E1
5.111552852E1,-3.819624782E-1,-1.072836685E1,-3.017459869E0,1.115117997E1
5.112056545E1,-1.119776487E0,-1.091761112E1,-3.139630318E0,1.141513953E1
5.112560232E1,-1.862381458E0,-1.096791649E1,-2.964758873E0,1.151318600E1
5.113063925E1,-1.888731956E0,-1.097989464E1,-2.562314749E0,1.143200995E1
5.113567623E1,-1.306625485E0,-1.100384903E1,-2.468890190E0,1.135285790E1
5.114071310E1,-9.688600302E-1,-1.092958832E1,-2.837797165E0,1.133347622E1
5.114576576E1,-8.131524920E-1,-1.081939602E1,-3.098906755E0,1.128378351E1
5.115080264E1,-9.089725018E-1,-1.075711250E1,-3.300128698E0,1.128860265E1
5.115583956E1,-1.220387459E0,-1.058703232E1,-3.587588787E0,1.124479400E1
5.116087649E1,-1.402445555E0,-1.028280354E1,-3.616334677E0,1.099003087E1
5.116591342E1,-1.371304035E0,-9.858799934E0,-3.427090168E0,1.052717236E1
5.117095040E1,-1.289857030E0,-9.418027878E0,-2.991109371E0,9.965426009E0
5.117598482E1,-1.261111021E0,-9.144941330E0,-2.387443304E0,9.535210457E0
5.118102170E1,-1.234760523E0,-8.893413544E0,-1.687957287E0,9.136007761E0
5.118605862E1,-1.191641450E0,-8.735310555E0,-1.125014782E0,8.887706008E0
5.119109555E1,-1.179664016E0,-8.627512932E0,-7.992267609E-1,8.744389630E0
5.119613248E1,-1.229969501E0,-8.546066284E0,-6.195642352E-1,8.656323339E0
5.120116940E1,-1.213201046E0,-8.443059921E0,-4.686477482E-1,8.542642936E0
5.120617888E1,-1.014374495E0,-8.409523010E0,-5.500947237E-1,8.488323573E0
5.121121581E1,-8.347119689E-1,-8.565230370E0,-8.088087440E-1,8.643731077E0
5.121625274E1,-6.239079833E-1,-8.704169273E0,-1.172924757E0,8.804974526E0
5.122128967E1,-3.915444911E-1,-8.785615921E0,-1.534645200E0,8.927233059E0
5.122632659E1,-1.735539883E-1,-8.922160149E0,-1.934693813E0,9.131161090E0
5.123136352E1,-1.783449799E-1,-9.214410782E0,-2.502427340E0,9.549833275E0
5.123638857E1,-3.196794689E-1,-9.506661415E0,-3.276173830E0,1.006042351E1
5.124142550E1,-4.490364492E-1,-9.705488205E0,-3.855884790E0,1.045303700E1
5.124646243E1,-4.849689901E-1,-9.921083450E0,-4.193650246E0,1.078191978E1
5.125149935E1,-5.280879736E-1,-1.010314083E1,-4.339775562E0,1.100845055E1
5.125653628E1,-6.646314859E-1,-1.026363945E1,-4.363730907E0,1.117256359E1
5.126157321E1,-6.646314859E-1,-1.043611526E1,-4.289470196E0,1.130282228E1
5.126664040E1,-4.586184919E-1,-1.054870415E1,-3.982846260E0,1.128488168E1
5.127167727E1,-3.220749795E-1,-1.058224106E1,-3.336061239E0,1.110030913E1
5.127671420E1,-1.304349750E-1,-1.056786823E1,-2.339533329E0,1.082452163E1
5.128175112E1,-5.868974607E-3,-1.043611526E1,-1.565786719E0,1.055292492E1
5.128678810E1,3.485452011E-2,-1.025884914E1,-1.422056794E0,1.035699986E1
5.129182503E1,5.401852354E-2,-1.002888107E1,-1.618487716E0,1.015878320E1
5.129685685E1,-3.473478835E-3,-9.739025116E0,-1.771799803E0,9.898883615E0
5.130189373E1,-2.190684825E-1,-9.576130867E0,-1.764613271E0,9.739822040E0
5.130693071E1,-4.921554625E-1,-9.415633202E0,-1.572973251E0,9.558797541E0
5.131196764E1,-7.891975045E-1,-9.240760803E0,-1.328632236E0,9.369085150E0
5.131700456E1,-1.014374495E0,-9.113800049E0,-1.366960287E0,9.271401586E0
5.132204149E1,-9.353230000E-1,-8.946114540E0,-1.616092205E0,9.138903025E0
5.132707706E1,-8.203390241E-1,-8.869459152E0,-2.023327112E0,9.134227629E0
5.133211394E1,-8.083614707E-1,-8.876645088E0,-2.291623354E0,9.203250181E0
5.133715092E1,-7.844064832E-1,-8.962882996E0,-2.327555656E0,9.293335271E0
5.134218784E1,-6.215124726E-1,-9.097031593E0,-2.107169628E0,9.358548253E0
5.134722472E1,-4.610139430E-1,-9.188059807E0,-2.006558657E0,9.415904339E0
5.135226165E1,-3.484254777E-1,-9.267111778E0,-2.456912756E0,9.593601061E0
5.135731347E1,-3.651939631E-1,-9.269507408E0,-3.163585186E0,9.801296111E0
5.136235040E1,-3.915444911E-1,-9.267111778E0,-3.652267218E0,9.968536684E0
5.136738737E1,-2.238594741E-1,-9.274298668E0,-3.692990780E0,9.985034289E0
5.137242430E1,4.204102233E-2,-9.264716148E0,-3.158794165E0,9.788499034E0
5.137746128E1,3.271055222E-1,-9.315021515E0,-2.313182831E0,9.603511788E0
5.138249816E1,6.073790193E-1,-9.355745316E0,-1.767008781E0,9.540503117E0
5.138751066E1,9.619129896E-1,-9.372513771E0,-1.625674248E0,9.560967929E0
5.139254764E1,1.328424454E0,-9.283880234E0,-1.661606789E0,9.524498981E0
5.139758461E1,1.445804000E0,-9.123381615E0,-1.929902792E0,9.436681942E0
5.140262154E1,1.402685046E0,-8.871853828E0,-2.284436703E0,9.268007701E0
5.140765852E1,1.314051509E0,-8.629908562E0,-3.048601151E0,9.246405903E0
5.141269545E1,1.184694529E0,-8.352030754E0,-3.922958851E0,9.303199718E0
5.141774409E1,1.048151016E0,-8.093317032E0,-3.944518328E0,9.064194723E0
5.142278102E1,1.072106004E0,-7.889698505E0,-3.053392172E0,8.527599753E0
5.142781800E1,1.227813482E0,-7.894489765E0,-1.750240207E0,8.178865165E0
5.143285493E1,1.553601503E0,-7.956772327E0,-5.956092477E-1,8.128877775E0
5.143789190E1,1.809919953E0,-7.942399502E0,-1.141137406E-1,8.146811771E0
5.144292883E1,2.121335030E0,-7.801064968E0,-5.692587495E-1,8.104365026E0
5.144799753E1,2.451914072E0,-7.671708584E0,-1.632860780E0,8.217860399E0
5.145303451E1,2.610017061E0,-7.669312954E0,-2.694067240E0,8.537479051E0
5.145807144E1,2.485451221E0,-7.731595516E0,-3.074951649E0,8.683914131E0
5.146310842E1,2.181222677E0,-7.911258221E0,-3.036623716E0,8.750247002E0
5.146814534E1,1.728472948E0,-8.095712662E0,-3.321688175E0,8.919741844E0
5.147318227E1,1.385916471E0,-8.165182114E0,-3.982846260E0,9.189887254E0
5.147817060E1,1.158344030E0,-8.100502968E0,-4.574534893E0,9.374768195E0
5.148320758E1,1.002636552E0,-8.019056320E0,-4.622444630E0,9.310077265E0
5.148824451E1,9.714950323E-1,-7.899281025E0,-4.200836658E0,8.999415089E0
5.149328149E1,8.397424817E-1,-7.808251858E0,-3.855884790E0,8.748817750E0
5.149831847E1,1.026591539E0,-7.846580029E0,-3.400739670E0,8.613230441E0
5.150335540E1,1.223022461E0,-7.892094135E0,-2.842588186E0,8.477101001E0
5.150841878E1,1.285305500E0,-7.928026676E0,-2.186221123E0,8.323771982E0
5.151345576E1,1.134389043E0,-8.009473801E0,-1.388519764E0,8.207709559E0
5.151849269E1,1.079292536E0,-8.093317032E0,-8.495322466E-1,8.209041235E0
5.152352967E1,1.000241041E0,-8.047801971E0,-9.237927794E-1,8.162168328E0
5.152856659E1,9.475399852E-1,-7.983123302E0,-1.510690212E0,8.179870085E0
5.153360357E1,1.017009497E0,-7.887302876E0,-2.313182831E0,8.282189914E0
5.153863691E1,1.177507997E0,-7.748363972E0,-2.959967852E0,8.377653550E0
5.154367383E1,1.263746023E0,-7.676498890E0,-2.844983816E0,8.283696164E0
5.154871081E1,1.455386043E0,-7.609425068E0,-2.119147301E0,8.031953914E0
5.155374774E1,1.848248005E0,-7.635776043E0,-1.620883226E0,8.021742884E0
5.155878472E1,2.250692129E0,-7.664521694E0,-1.757426739E0,8.179184348E0
5.156382170E1,2.425563574E0,-7.841788769E0,-2.507218361E0,8.582724139E0
5.156886243E1,2.334534645E0,-8.062174797E0,-2.969549656E0,8.903198281E0
5.157389935E1,2.272251606E0,-8.193927765E0,-2.741977215E0,8.934316909E0
5.157893628E1,2.437541008E0,-8.222673416E0,-2.267668247E0,8.871092579E0
